orig_entrada_saida,orig_data,orig_movimentacao,orig_produto,orig_instituicao,orig_quantidade,orig_preco_unitario,orig_valor_operacao,entrada_saida,data_iso,movimentacao_limpa,produto_limpo,instituicao_limpa,quantidade_numerica,preco_unitario_numerico,tipo_evento_normalizado,operacao_normalizada,ativo_ticker,ativo_nome_limpo,instituicao_normalizada,valor_total_numerico,auditoria_valor_original,categoria_evento,impacto_caixa,impacto_posicao,impacto_custo_medio,necessidade_revisao_manual,inconsistencia_qtd_preco_valor,motivo_revisao
Credito,15/04/2026,Rendimento,TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVESTIMENTOS S.A. - CTVM,22,0.72,15.84,CREDITO,2026-04-15,Rendimento,TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,0.72,PROVENTO,RENDIMENTO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,15.84,"{""entrada_saida"":""Credito"",""data"":""15/04/2026"",""movimentacao"":""Rendimento"",""produto"":""TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL"",""instituicao"":""NU INVESTIMENTOS S.A. - CTVM"",""quantidade"":""22"",""preco_unitario"":""0.72"",""valor_operacao"":""15.84""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,15/04/2026,Rendimento,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S/A,1,0.93,0.93,CREDITO,2026-04-15,Rendimento,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,1,0.93,PROVENTO,RENDIMENTO,TRXF11,TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,0.93,"{""entrada_saida"":""Credito"",""data"":""15/04/2026"",""movimentacao"":""Rendimento"",""produto"":""TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.93"",""valor_operacao"":""0.93""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,15/04/2026,Rendimento,TVRI11 - TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA,BANCO BTG PACTUAL S/A,3,1.05,3.15,CREDITO,2026-04-15,Rendimento,TVRI11 - TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA,BANCO BTG PACTUAL S.A.,3,1.05,PROVENTO,RENDIMENTO,TVRI11,TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA,BANCO BTG PACTUAL S.A.,3.15,"{""entrada_saida"":""Credito"",""data"":""15/04/2026"",""movimentacao"":""Rendimento"",""produto"":""TVRI11 - TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""1.05"",""valor_operacao"":""3.15""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,15/04/2026,Rendimento,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S/A,3,0.82,2.46,CREDITO,2026-04-15,Rendimento,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S.A.,3,0.82,PROVENTO,RENDIMENTO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,2.46,"{""entrada_saida"":""Credito"",""data"":""15/04/2026"",""movimentacao"":""Rendimento"",""produto"":""VILG11 - FII VINCI LG"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""0.82"",""valor_operacao"":""2.46""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,15/04/2026,Rendimento,VILG11 - FII VINCI LG,GENIAL INSTITUCIONAL CCTVM S/A,3,0.82,2.46,CREDITO,2026-04-15,Rendimento,VILG11 - FII VINCI LG,GENIAL INSTITUCIONAL CCTVM S.A.,3,0.82,PROVENTO,RENDIMENTO,VILG11,FII VINCI LG,GENIAL INSTITUCIONAL CCTVM S.A.,2.46,"{""entrada_saida"":""Credito"",""data"":""15/04/2026"",""movimentacao"":""Rendimento"",""produto"":""VILG11 - FII VINCI LG"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""0.82"",""valor_operacao"":""2.46""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,15/04/2026,Rendimento,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S/A,1,0.85,0.85,CREDITO,2026-04-15,Rendimento,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,1,0.85,PROVENTO,RENDIMENTO,XPCI11,XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,0.85,"{""entrada_saida"":""Credito"",""data"":""15/04/2026"",""movimentacao"":""Rendimento"",""produto"":""XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.85"",""valor_operacao"":""0.85""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Direito de Subscrição,GGRC12 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,BANCO BTG PACTUAL S/A,10, - , - ,CREDITO,2026-04-14,Direito de Subscrição,GGRC12 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,BANCO BTG PACTUAL S.A.,10,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_DIREITO,GGRC12,GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,BANCO BTG PACTUAL S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""GGRC12 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""10"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",subscrição,reduz em exercício,aumenta se exercida,altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,14/04/2026,Direito de Subscrição,GGRC12 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,GENIAL INSTITUCIONAL CCTVM S/A,13, - , - ,CREDITO,2026-04-14,Direito de Subscrição,GGRC12 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,GENIAL INSTITUCIONAL CCTVM S.A.,13,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_DIREITO,GGRC12,GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,GENIAL INSTITUCIONAL CCTVM S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""GGRC12 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""13"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",subscrição,reduz em exercício,aumenta se exercida,altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,14/04/2026,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S/A,1,0.95,0.95,CREDITO,2026-04-14,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S.A.,1,0.95,PROVENTO,RENDIMENTO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S.A.,0.95,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.95"",""valor_operacao"":""0.95""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVESTIMENTOS S.A. - CTVM,24,0.95,22.8,CREDITO,2026-04-14,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,0.95,PROVENTO,RENDIMENTO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,22.8,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII"",""instituicao"":""NU INVESTIMENTOS S.A. - CTVM"",""quantidade"":""24"",""preco_unitario"":""0.95"",""valor_operacao"":""22.8""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S/A,3,0.95,2.85,CREDITO,2026-04-14,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,3,0.95,PROVENTO,RENDIMENTO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,2.85,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""0.95"",""valor_operacao"":""2.85""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,GENIAL INSTITUCIONAL CCTVM S/A,3,0.95,2.85,CREDITO,2026-04-14,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,GENIAL INSTITUCIONAL CCTVM S.A.,3,0.95,PROVENTO,RENDIMENTO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,GENIAL INSTITUCIONAL CCTVM S.A.,2.85,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""0.95"",""valor_operacao"":""2.85""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVESTIMENTOS S.A. - CTVM,4,0.95,3.8,CREDITO,2026-04-14,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,PROVENTO,RENDIMENTO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,3.8,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""NU INVESTIMENTOS S.A. - CTVM"",""quantidade"":""4"",""preco_unitario"":""0.95"",""valor_operacao"":""3.8""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S/A,3,1.15,3.45,CREDITO,2026-04-14,Rendimento,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,3,1.15,PROVENTO,RENDIMENTO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,3.45,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""1.15"",""valor_operacao"":""3.45""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,GENIAL INSTITUCIONAL CCTVM S/A,3,1.15,3.45,CREDITO,2026-04-14,Rendimento,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,GENIAL INSTITUCIONAL CCTVM S.A.,3,1.15,PROVENTO,RENDIMENTO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,GENIAL INSTITUCIONAL CCTVM S.A.,3.45,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""1.15"",""valor_operacao"":""3.45""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S/A,39,0.11,4.29,CREDITO,2026-04-14,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,39,0.11,PROVENTO,RENDIMENTO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,4.29,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""39"",""preco_unitario"":""0.11"",""valor_operacao"":""4.29""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,GENIAL INSTITUCIONAL CCTVM S/A,37,0.11,4.07,CREDITO,2026-04-14,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,GENIAL INSTITUCIONAL CCTVM S.A.,37,0.11,PROVENTO,RENDIMENTO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,GENIAL INSTITUCIONAL CCTVM S.A.,4.07,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""37"",""preco_unitario"":""0.11"",""valor_operacao"":""4.07""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVESTIMENTOS S.A. - CTVM,550,0.11,60.5,CREDITO,2026-04-14,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.11,PROVENTO,RENDIMENTO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,60.5,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""NU INVESTIMENTOS S.A. - CTVM"",""quantidade"":""550"",""preco_unitario"":""0.11"",""valor_operacao"":""60.5""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,14/04/2026,Direito de Subscrição,RECR12 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,BANCO BTG PACTUAL S/A,0, - , - ,CREDITO,2026-04-14,Direito de Subscrição,RECR12 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,BANCO BTG PACTUAL S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_DIREITO,RECR12,FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,BANCO BTG PACTUAL S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""RECR12 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",subscrição,reduz em exercício,aumenta se exercida,altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,14/04/2026,Direito de Subscrição,RECR12 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,GENIAL INSTITUCIONAL CCTVM S/A,0, - , - ,CREDITO,2026-04-14,Direito de Subscrição,RECR12 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,GENIAL INSTITUCIONAL CCTVM S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_DIREITO,RECR12,FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,GENIAL INSTITUCIONAL CCTVM S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""RECR12 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",subscrição,reduz em exercício,aumenta se exercida,altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,14/04/2026,Juros Sobre Capital Próprio,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S/A,2,0.106,0.18,CREDITO,2026-04-14,Juros Sobre Capital Próprio,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,2,0.106,PROVENTO,JCP,VIVT3,TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,0.18,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""VIVT3 - TELEFONICA BRASIL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""0.106"",""valor_operacao"":""0.18""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,14/04/2026,Juros Sobre Capital Próprio,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S/A,2,0.11,0.18,CREDITO,2026-04-14,Juros Sobre Capital Próprio,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,2,0.11,PROVENTO,JCP,VIVT3,TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,0.18,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""VIVT3 - TELEFONICA BRASIL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""0.11"",""valor_operacao"":""0.18""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,14/04/2026,Juros Sobre Capital Próprio,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S/A,2,0.119,0.2,CREDITO,2026-04-14,Juros Sobre Capital Próprio,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,2,0.119,PROVENTO,JCP,VIVT3,TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,0.2,"{""entrada_saida"":""Credito"",""data"":""14/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""VIVT3 - TELEFONICA BRASIL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""0.119"",""valor_operacao"":""0.2""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S/A,4,0.074,0.25,CREDITO,2026-04-13,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S.A.,4,0.074,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S.A.,0.25,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":""0.074"",""valor_operacao"":""0.25""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S/A,4,0.074,0.24,CREDITO,2026-04-13,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S.A.,4,0.074,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S.A.,0.24,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":""0.074"",""valor_operacao"":""0.24""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,0.074,1.65,CREDITO,2026-04-13,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.074,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,1.65,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":""0.074"",""valor_operacao"":""1.65""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,0.074,1.6,CREDITO,2026-04-13,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.074,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,1.6,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":""0.074"",""valor_operacao"":""1.6""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVESTIMENTOS S.A. - CTVM,10,0.074,0.63,CREDITO,2026-04-13,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.074,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,0.63,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVESTIMENTOS S.A. - CTVM"",""quantidade"":""10"",""preco_unitario"":""0.074"",""valor_operacao"":""0.63""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVESTIMENTOS S.A. - CTVM,10,0.074,0.62,CREDITO,2026-04-13,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.074,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,0.62,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVESTIMENTOS S.A. - CTVM"",""quantidade"":""10"",""preco_unitario"":""0.074"",""valor_operacao"":""0.62""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,13/04/2026,Rendimento,KNHF11 - KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,3,1,3,CREDITO,2026-04-13,Rendimento,KNHF11 - KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,3,1,PROVENTO,RENDIMENTO,KNHF11,KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,3,"{""entrada_saida"":""Credito"",""data"":""13/04/2026"",""movimentacao"":""Rendimento"",""produto"":""KNHF11 - KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""1"",""valor_operacao"":""3""}",rendimento,aumenta,sem alteração,não altera,não,não,
