data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,revisao_manual,inconsistencia_qtd_preco_valor,status_importacao,motivo_revisar,linha_origem,origem_data,origem_movimentacao,origem_produto,origem_instituicao,origem_quantidade,origem_preco_unitario,origem_valor_operacao,auditoria_valor_original
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,2,106.21,212.42,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,93,02/04/2026,Transferência - Liquidação,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S/A,2,106.21,212.42,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""106.21"",""valor_operacao"":""212.42""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,KNHF11,KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,3,98.97,296.91,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,94,02/04/2026,Transferência - Liquidação,KNHF11 - KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,3,98.97,296.91,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""KNHF11 - KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""98.97"",""valor_operacao"":""296.91""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,29,9.03,261.87,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,95,02/04/2026,Transferência - Liquidação,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S/A,29,9.03,261.87,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""29"",""preco_unitario"":""9.03"",""valor_operacao"":""261.87""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,LVBI11,FII LVBI VBI,BANCO BTG PACTUAL S.A.,2,109.15,218.3,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,96,02/04/2026,Transferência - Liquidação,LVBI11 - FII LVBI VBI,BANCO BTG PACTUAL S/A,2,109.15,218.3,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""LVBI11 - FII LVBI VBI"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""109.15"",""valor_operacao"":""218.3""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,26,9.92,257.92,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,97,02/04/2026,Transferência - Liquidação,MXRF11 - MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S/A,26,9.92,257.92,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""MXRF11 - MAXI RENDA FDO INV IMOB - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""26"",""preco_unitario"":""9.92"",""valor_operacao"":""257.92""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,3,67.25,201.75,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,98,02/04/2026,Transferência - Liquidação,PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S/A,3,67.25,201.75,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""67.25"",""valor_operacao"":""201.75""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PCIP11,FDO INV. IMOB. VBI CRI,BANCO BTG PACTUAL S.A.,3,85.11,255.33,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,99,02/04/2026,Transferência - Liquidação,PCIP11 - FDO INV. IMOB. VBI CRI,BANCO BTG PACTUAL S/A,3,85.11,255.33,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PCIP11 - FDO INV. IMOB. VBI CRI"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""85.11"",""valor_operacao"":""255.33""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PORD11,POLO CREDITO IMOBILIARIO - FII,BANCO BTG PACTUAL S.A.,31,8.45,261.95,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,100,02/04/2026,Transferência - Liquidação,PORD11 - POLO CREDITO IMOBILIARIO - FII,BANCO BTG PACTUAL S/A,31,8.45,261.95,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PORD11 - POLO CREDITO IMOBILIARIO - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""31"",""preco_unitario"":""8.45"",""valor_operacao"":""261.95""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PSEC11,VBI REITS MULTIESTRATÉGIA FDO. INV. IMOB,BANCO BTG PACTUAL S.A.,4,61.87,247.48,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,101,02/04/2026,Transferência - Liquidação,PSEC11 - VBI REITS MULTIESTRATÉGIA FDO. INV. IMOB,BANCO BTG PACTUAL S/A,4,61.87,247.48,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PSEC11 - VBI REITS MULTIESTRATÉGIA FDO. INV. IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":""61.87"",""valor_operacao"":""247.48""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,BANCO BTG PACTUAL S.A.,30,8.56,256.8,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,102,02/04/2026,Transferência - Liquidação,RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,BANCO BTG PACTUAL S/A,30,8.56,256.8,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""30"",""preco_unitario"":""8.56"",""valor_operacao"":""256.8""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RBRY11,FII RBRY PAX,BANCO BTG PACTUAL S.A.,2,96.93,193.86,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,103,02/04/2026,Transferência - Liquidação,RBRY11 - FII RBRY PAX,BANCO BTG PACTUAL S/A,2,96.93,193.86,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RBRY11 - FII RBRY PAX"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""96.93"",""valor_operacao"":""193.86""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RECR11,FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,BANCO BTG PACTUAL S.A.,3,80.91,242.73,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,104,02/04/2026,Transferência - Liquidação,RECR11 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS,BANCO BTG PACTUAL S/A,3,80.91,242.73,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RECR11 - FDO INV IMOB - FII REC RECEBIVEIS IMOBILIARIOS"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""80.91"",""valor_operacao"":""242.73""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RZAG11,FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S.A.,28,9.25,259,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,105,02/04/2026,Transferência - Liquidação,RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S/A,28,9.25,259,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""28"",""preco_unitario"":""9.25"",""valor_operacao"":""259""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S.A.,3,84.52,253.56,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,106,02/04/2026,Transferência - Liquidação,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S/A,3,84.52,253.56,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZAK11 - RIZA AKIN FDO. INV. IMOB. FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""84.52"",""valor_operacao"":""253.56""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RZTR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,BANCO BTG PACTUAL S.A.,3,94.72,284.16,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,107,02/04/2026,Transferência - Liquidação,RZTR11 - FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,BANCO BTG PACTUAL S/A,3,94.72,284.16,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZTR11 - FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""94.72"",""valor_operacao"":""284.16""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,SAPI11,SANTANDER PAPÉIS IMOBILIÁRIOS FDO DE INV IMOB,BANCO BTG PACTUAL S.A.,28,9.27,259.56,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,108,02/04/2026,Transferência - Liquidação,SAPI11 - SANTANDER PAPÉIS IMOBILIÁRIOS FDO DE INV IMOB,BANCO BTG PACTUAL S/A,28,9.27,259.56,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SAPI11 - SANTANDER PAPÉIS IMOBILIÁRIOS FDO DE INV IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""28"",""preco_unitario"":""9.27"",""valor_operacao"":""259.56""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,BANCO BTG PACTUAL S.A.,19,10.78,204.82,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,109,02/04/2026,Transferência - Liquidação,SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO,BANCO BTG PACTUAL S/A,19,10.78,204.82,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""19"",""preco_unitario"":""10.78"",""valor_operacao"":""204.82""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,SNEL11,FUNDO DE INVEST IMOBILIARIO SUNO ENERGIAS LIMPAS,BANCO BTG PACTUAL S.A.,30,8.55,256.5,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,110,02/04/2026,Transferência - Liquidação,SNEL11 - FUNDO DE INVEST IMOBILIARIO SUNO ENERGIAS LIMPAS,BANCO BTG PACTUAL S/A,30,8.55,256.5,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SNEL11 - FUNDO DE INVEST IMOBILIARIO SUNO ENERGIAS LIMPAS"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""30"",""preco_unitario"":""8.55"",""valor_operacao"":""256.5""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,20,9.05,181,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,111,02/04/2026,Transferência - Liquidação,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S/A,20,9.05,181,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""20"",""preco_unitario"":""9.05"",""valor_operacao"":""181""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,TVRI11,TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA,BANCO BTG PACTUAL S.A.,3,100.41,301.23,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,112,02/04/2026,Transferência - Liquidação,TVRI11 - TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA,BANCO BTG PACTUAL S/A,3,100.41,301.23,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TVRI11 - TIVIO RENDA IMOBILIARIA FI IMOBILIARIO RESP LTDA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""100.41"",""valor_operacao"":""301.23""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,2,98.81,197.62,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,113,02/04/2026,Transferência - Liquidação,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S/A,2,98.81,197.62,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VILG11 - FII VINCI LG"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""98.81"",""valor_operacao"":""197.62""}"
2026-04-02,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,XPML11,XP MALLS FDO INV IMOB FII,BANCO BTG PACTUAL S.A.,3,108.08,324.24,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,114,02/04/2026,Transferência - Liquidação,XPML11 - XP MALLS FDO INV IMOB FII,BANCO BTG PACTUAL S/A,3,108.08,324.24,"{""entrada_saida"":""Credito"",""data"":""02/04/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""XPML11 - XP MALLS FDO INV IMOB FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""108.08"",""valor_operacao"":""324.24""}"
2026-04-01,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.22,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,115,01/04/2026,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.22,"{""entrada_saida"":""Credito"",""data"":""01/04/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.22""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,BTAL11,FDO. INV. IMOB. BTG PACTUAL AGRO LOGÍSTICA,GENIAL INSTITUCIONAL CCTVM S.A.,4,89.9,359.6,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,118,31/03/2026,Transferência - Liquidação,BTAL11 - FDO. INV. IMOB. BTG PACTUAL AGRO LOGÍSTICA,GENIAL INSTITUCIONAL CCTVM S/A,4,89.9,359.6,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""BTAL11 - FDO. INV. IMOB. BTG PACTUAL AGRO LOGÍSTICA"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""4"",""preco_unitario"":""89.9"",""valor_operacao"":""359.6""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,BTCI11,FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,GENIAL INSTITUCIONAL CCTVM S.A.,36,9.2,331.2,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,119,31/03/2026,Transferência - Liquidação,BTCI11 - FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,GENIAL INSTITUCIONAL CCTVM S/A,36,9.2,331.2,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""BTCI11 - FII BTG PACTUAL CRÉDITO IMOBILIÁRIO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""36"",""preco_unitario"":""9.2"",""valor_operacao"":""331.2""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,BTLG11,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,GENIAL INSTITUCIONAL CCTVM S.A.,3,103.44,310.32,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,120,31/03/2026,Transferência - Liquidação,BTLG11 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,GENIAL INSTITUCIONAL CCTVM S/A,3,103.44,310.32,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""BTLG11 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""103.44"",""valor_operacao"":""310.32""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,CCME11,CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB,GENIAL INSTITUCIONAL CCTVM S.A.,37,8.88,328.56,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,121,31/03/2026,Transferência - Liquidação,CCME11 - CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB,GENIAL INSTITUCIONAL CCTVM S/A,37,8.88,328.56,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""CCME11 - CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""37"",""preco_unitario"":""8.88"",""valor_operacao"":""328.56""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,GENIAL INSTITUCIONAL CCTVM S.A.,41,7.99,327.59,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,122,31/03/2026,Transferência - Liquidação,CPTS11 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,GENIAL INSTITUCIONAL CCTVM S/A,41,7.99,327.59,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""CPTS11 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""41"",""preco_unitario"":""7.99"",""valor_operacao"":""327.59""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,CXAG11,FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGÊNCIAS,GENIAL INSTITUCIONAL CCTVM S.A.,4,77.74,310.96,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,123,31/03/2026,Transferência - Liquidação,CXAG11 - FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGÊNCIAS,GENIAL INSTITUCIONAL CCTVM S/A,4,77.74,310.96,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""CXAG11 - FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGÊNCIAS"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""4"",""preco_unitario"":""77.74"",""valor_operacao"":""310.96""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,FATN11,FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I,GENIAL INSTITUCIONAL CCTVM S.A.,4,86.49,345.96,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,124,31/03/2026,Transferência - Liquidação,FATN11 - FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I,GENIAL INSTITUCIONAL CCTVM S/A,4,86.49,345.96,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""FATN11 - FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""4"",""preco_unitario"":""86.49"",""valor_operacao"":""345.96""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,GGRC11,GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,GENIAL INSTITUCIONAL CCTVM S.A.,33,10.16,335.28,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,125,31/03/2026,Transferência - Liquidação,GGRC11 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA,GENIAL INSTITUCIONAL CCTVM S/A,33,10.16,335.28,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""GGRC11 - GGR COVEPI RENDA FDO INV IMOB RESPONSAB LTDA"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""33"",""preco_unitario"":""10.16"",""valor_operacao"":""335.28""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,GENIAL INSTITUCIONAL CCTVM S.A.,16,20.3,324.8,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,126,31/03/2026,Transferência - Liquidação,HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB,GENIAL INSTITUCIONAL CCTVM S/A,16,20.3,324.8,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""16"",""preco_unitario"":""20.3"",""valor_operacao"":""324.8""}"
2026-03-31,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,GENIAL INSTITUCIONAL CCTVM S.A.,3,95.96,287.88,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,127,31/03/2026,Transferência - Liquidação,HGCR11 - PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,GENIAL INSTITUCIONAL CCTVM S/A,3,95.96,287.88,"{""entrada_saida"":""Credito"",""data"":""31/03/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""HGCR11 - PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""95.96"",""valor_operacao"":""287.88""}"
